hostname,host_mass,host_radius,host_radius_sd,exptime,sectors,model_key,seeds,n_tune,n_draws,n_cores,target_accept,n_chains,transit_points,mean_mean,mean_median,mean_sd,mean_skewness,mean_16p,mean_84p,mean_rhat,t0_mean,t0_median,t0_sd,t0_skewness,t0_16p,t0_84p,t0_rhat,period_mean,period_median,period_sd,period_skewness,period_16p,period_84p,period_rhat,log_ror_mean,log_ror_median,log_ror_sd,log_ror_skewness,log_ror_16p,log_ror_84p,log_ror_rhat,log_sigma_lc_mean,log_sigma_lc_median,log_sigma_lc_sd,log_sigma_lc_skewness,log_sigma_lc_16p,log_sigma_lc_84p,log_sigma_lc_rhat,log_rho_gp_mean,log_rho_gp_median,log_rho_gp_sd,log_rho_gp_skewness,log_rho_gp_16p,log_rho_gp_84p,log_rho_gp_rhat,log_sigma_gp_mean,log_sigma_gp_median,log_sigma_gp_sd,log_sigma_gp_skewness,log_sigma_gp_16p,log_sigma_gp_84p,log_sigma_gp_rhat,u_star1_mean,u_star1_median,u_star1_sd,u_star1_skewness,u_star1_16p,u_star1_84p,u_star1_rhat,u_star2_mean,u_star2_median,u_star2_sd,u_star2_skewness,u_star2_16p,u_star2_84p,u_star2_rhat,m_star_mean,m_star_median,m_star_sd,m_star_skewness,m_star_16p,m_star_84p,m_star_rhat,r_star_mean,r_star_median,r_star_sd,r_star_skewness,r_star_16p,r_star_84p,r_star_rhat,ror_mean,ror_median,ror_sd,ror_skewness,ror_16p,ror_84p,ror_rhat,r_pl_mean,r_pl_median,r_pl_sd,r_pl_skewness,r_pl_16p,r_pl_84p,r_pl_rhat,b_mean,b_median,b_sd,b_skewness,b_16p,b_84p,b_rhat,has_fisher,period_fisher_sd,period_t0_fisher_cov,period_ror_fisher_cov,period_b_fisher_cov,period_u_star1_fisher_cov,period_u_star2_fisher_cov,period_m_star_fisher_cov,period_r_star_fisher_cov,t0_period_fisher_cov,t0_fisher_sd,t0_ror_fisher_cov,t0_b_fisher_cov,t0_u_star1_fisher_cov,t0_u_star2_fisher_cov,t0_m_star_fisher_cov,t0_r_star_fisher_cov,ror_period_fisher_cov,ror_t0_fisher_cov,ror_fisher_sd,ror_b_fisher_cov,ror_u_star1_fisher_cov,ror_u_star2_fisher_cov,ror_m_star_fisher_cov,ror_r_star_fisher_cov,b_period_fisher_cov,b_t0_fisher_cov,b_ror_fisher_cov,b_fisher_sd,b_u_star1_fisher_cov,b_u_star2_fisher_cov,b_m_star_fisher_cov,b_r_star_fisher_cov,u_star1_period_fisher_cov,u_star1_t0_fisher_cov,u_star1_ror_fisher_cov,u_star1_b_fisher_cov,u_star1_fisher_sd,u_star1_u_star2_fisher_cov,u_star1_m_star_fisher_cov,u_star1_r_star_fisher_cov,u_star2_period_fisher_cov,u_star2_t0_fisher_cov,u_star2_ror_fisher_cov,u_star2_b_fisher_cov,u_star2_u_star1_fisher_cov,u_star2_fisher_sd,u_star2_m_star_fisher_cov,u_star2_r_star_fisher_cov,m_star_period_fisher_cov,m_star_t0_fisher_cov,m_star_ror_fisher_cov,m_star_b_fisher_cov,m_star_u_star1_fisher_cov,m_star_u_star2_fisher_cov,m_star_fisher_sd,m_star_r_star_fisher_cov,r_star_period_fisher_cov,r_star_t0_fisher_cov,r_star_ror_fisher_cov,r_star_b_fisher_cov,r_star_u_star1_fisher_cov,r_star_u_star2_fisher_cov,r_star_m_star_fisher_cov,r_star_fisher_sd,transit_dur
GJ 1252,0.38,0.39,0.02,20.0,[27],A,"[228381589, 190895948]",8000,8000,36,0.97,2,6039,0.0105967121079655,0.010762417852981,0.2344934018491906,0.0093642696919039,-0.2234185825127164,0.2409468779069451,1.0000126763904482,1668.0974498500625,1668.097448247854,0.0003178146900178,0.0210883470730215,1668.0971346577053,1668.09776507865,1.000456777211402,0.518241481727468,0.5182414266767176,7.077364257098552e-07,0.4448527615861692,0.5182408081256045,0.5182421596325583,1.000257306728615,-3.6318318847698334,-3.632557414865773,0.0477220625646252,0.3664944778870396,-3.675705305186353,-3.5897554861308865,1.0003194401995985,1.0017134108316477,1.001742128788342,0.0022518469792936,-0.0351124851085365,0.9994693635394102,1.0039335295732263,1.0000805622824318,1.0300498581063202,1.0301152788149506,0.0857938704272644,-0.0228254205745595,0.9449911345989306,1.115574448582901,0.999938206717462,0.0634915724519661,0.0641183628093006,0.0915103135333816,0.0148103745946277,-0.0271142956646641,0.1539974841312121,0.9999120994570656,0.4665582245487977,0.4158988835480548,0.3213659637070067,0.7123510182270179,0.1310370441113293,0.8030388889543975,0.9999790807952702,0.1066796232066655,0.0808885853080412,0.3367698629266107,0.1860615860818487,-0.2357732412975023,0.4708168606200044,1.0000106523091763,0.4230339617357466,0.4321697598508313,0.144015031067261,-0.1431173868540005,0.271239878382181,0.5642298810600469,1.0004145213981674,0.3929359072512154,0.3927019301140805,0.0198554006964152,0.0557110633085868,0.3730408968571366,0.4128821767834154,1.0002741764271477,0.0264979956087246,0.0264484581636775,0.0012777235223697,0.6285954072818803,0.025331532759242,0.0276050794248584,1.0003194401995985,0.0104119932858724,0.0103852605606074,0.000727184038482,0.3262889118362588,0.0097044826288924,0.011107034505051,1.000180997408603,0.3481712254675277,0.3271682264843741,0.220287149109718,0.3350929152151622,0.1041771650950317,0.5992894721804192,1.0004222577861128,1,4.039049015495694e-07,-9.156862178824928e-11,4.023275787657791e-15,-1.9814255212438032e-11,-9.635662498968726e-13,-4.359014234582945e-12,1.0587379119233814e-11,-1.3981734537244547e-16,-9.156862178824927e-11,0.00027475360063557673,1.4921608255783348e-12,-6.422014704668342e-09,-3.4272009574404037e-10,-1.4900775985301101e-09,3.3345903544861883e-09,-4.40367307789503e-14,4.0232757876577995e-15,1.4921608255783348e-12,0.0007192207634537105,6.428592658314555e-06,-4.1463272607504745e-05,-3.73249015700596e-05,2.071847815055491e-09,-2.7361457349363642e-14,-1.9814255212437983e-11,-6.422014704668348e-09,6.428592658314522e-06,0.2821319028636483,-0.0011816022295781045,-0.0029298908934287595,-0.03633418151997849,4.798306287069596e-07,-9.635662498968744e-13,-3.4272009574404166e-10,-4.1463272607504766e-05,-0.0011816022295781012,0.2928934781006609,-0.06458400434238434,0.00011467780848816793,-1.514439643275393e-09,-4.359014234582942e-12,-1.4900775985301076e-09,-3.73249015700596e-05,-0.0029298908934287794,-0.06458400434238432,0.34919508908644054,1.9986064492436587e-05,-2.639367555207733e-10,1.0587379119233804e-11,3.3345903544861883e-09,2.0718478150893842e-09,-0.036334181519978435,0.00011467780848816941,1.998606449242802e-05,0.14565381891363893,0.0013203237623802503,-1.3981734537758655e-16,-4.4036730780231925e-14,-2.736145848741737e-14,4.79830628720772e-07,-1.5144396433671583e-09,-2.6393675522670233e-10,0.0013203237623802438,0.0199995640890625,0.030088090838087722
GJ 1252,0.38,0.39,0.02,120.0,[13],A,"[714801728, 77644501]",8000,8000,12,0.97,2,1113,0.0138301412287069,0.0136370771875259,0.0993491794279529,-0.0008693069434532,-0.0832417059207921,0.1108947073755749,1.0001890178051278,1668.0974673134608,1668.0974687810765,0.0002057448445558,-0.0270033414122672,1668.0972627042015,1668.097669425371,0.9999337104771872,0.5182377444144178,0.5182377882005462,6.096869377550501e-06,-0.0216473807699271,0.5182316697336482,0.5182437990897949,1.000137690112786,-3.560321033470621,-3.5606460961215687,0.0376772649562464,0.358421736577291,-3.5957227811668475,-3.526113482596863,1.000072096698554,0.2020671568091109,0.202094743689356,0.005405338228222,0.0279717767589004,0.1966392381169995,0.2074339444440117,1.000036969061333,0.7444674381257746,0.7442078649312325,0.0938373301231158,-0.0190811278778146,0.6516063612487553,0.8388303342465473,1.0000860122328503,-0.6369639245800731,-0.6370264984186802,0.0930701048798928,0.0060407696602641,-0.7292950456992582,-0.5443586779725615,1.0001505698329107,0.3367844232256213,0.2881080544761248,0.2461225214563437,0.8919698123689354,0.0888675758487489,0.5887082535057944,1.0001761915450582,0.144785586668462,0.1166648448561803,0.2951500187986065,0.3130727194376126,-0.1507780505517377,0.4592708698416603,1.0000583654121469,0.4269579752074758,0.4386616350461883,0.1322956348727576,-0.2819063013867033,0.2904260448956482,0.5550038637838364,1.0000981463242469,0.3928939023546,0.3929525373527452,0.0197196462848827,0.0072888602872231,0.3734010464794924,0.4125187936200092,1.0003726388268193,0.0284499776057204,0.0284204564344342,0.001080301832449,0.5693486720054209,0.0274408422830463,0.0294190315461991,1.0000730912419509,0.0111778366927497,0.011163028729932,0.0007041391361977,0.2235889943809667,0.0104841191029522,0.0118624467680449,1.0001969027347293,0.3277136678333599,0.3023625212787682,0.2141252424927224,0.4271763092637862,0.0945232870034269,0.5690639171976132,1.000262782375725,1,6.893351327763329e-07,-5.196671938361227e-13,-9.31748115644701e-14,2.116779538317174e-11,1.3504258803548454e-11,3.9916998796023835e-11,-1.1032086558944059e-11,1.477843555923162e-16,-5.196671938361227e-13,0.0001944263318738525,4.5956574368088294e-10,-7.636880146814929e-08,-6.94648487163845e-08,-1.8218289380900913e-07,4.9272134860636564e-08,-6.600429375189273e-13,-9.31748115644701e-14,4.59565743680883e-10,0.0007993274253044192,4.557960528381237e-06,-5.7157191000251695e-05,-5.839473012453567e-05,5.301898981909724e-06,-7.102352836117294e-11,2.1167795383171773e-11,-7.636880146814927e-08,4.557960528381252e-06,0.2880192052489365,-0.0008206857570497008,-0.0013154987520173607,-0.03493904664402589,4.6803879467016624e-07,1.3504258803548469e-11,-6.946484871638457e-08,-5.71571910002517e-05,-0.0008206857570496503,0.2913807806348624,-0.06110795565979322,-0.0007590991552356586,1.016879073320163e-08,3.991699879602382e-11,-1.8218289380900902e-07,-5.839473012453564e-05,-0.0013154987520174503,-0.06110795565979322,0.3587095569658399,-0.0019659960518931653,2.633622009492619e-08,-1.103208655894409e-11,4.9272134860636616e-08,5.301898981909725e-06,-0.03493904664402595,-0.0007590991552356353,-0.0019659960518932113,0.14072266921863763,0.0013393213452466538,1.4778435558625353e-16,-6.600429374958192e-13,-7.102352835756114e-11,4.680387946516755e-07,1.016879073364202e-08,2.6336220092717413e-08,0.001339321345246662,0.019999551460731183,0.032162905774208106
GJ 1252,0.38,0.39,0.02,120.0,[27],A,"[171925953, 305609021]",8000,8000,12,0.97,2,1089,0.0206918853104977,0.0203469450246781,0.1017366039155471,0.0046819559453033,-0.0790772114904852,0.1200421880699045,0.9999752003311834,1668.0974526275456,1668.0974490581282,0.0003189981972831,0.0184440542770839,1668.0971361289842,1668.0977723377484,1.0005396524116712,0.5182419866920281,0.5182419741046876,7.891341750872513e-07,0.1028479446016823,0.5182412014049186,0.5182427731600666,1.000046742102421,-3.660494460028771,-3.6639048989479455,0.0551168276099581,0.6722164449735133,-3.710348457534289,-3.613272298868602,1.000951674426797,0.1599242345010251,0.1598460034777583,0.0054393504586496,0.0542645757841744,0.1545518964096472,0.1653015552779987,1.0000631488367355,0.7073814566867218,0.7080100092591787,0.0924417355975898,-0.0139648875369602,0.6159368493231475,0.7990780588247721,1.000121827519486,-0.6376586274419542,-0.6381268577134974,0.0920891653445536,0.0202084369016785,-0.7292375716261661,-0.5469356822864611,1.0000909409548564,0.6120638288222567,0.5837243000520591,0.3636362992842213,0.4047463155506194,0.2174964396671924,0.9904921915063936,1.0000576356517752,0.036341378433641,0.0081798661674613,0.3656550493817732,0.2151339599734086,-0.3416861942508893,0.436679747593708,1.0000801192330335,0.3750919222524732,0.3827694947932886,0.1300028999113717,-0.0945452166440491,0.2389367875136187,0.5000787430327024,1.0005432447539615,0.3928305512628759,0.392680070856744,0.0196952332441894,0.0166974946010382,0.3730695376289588,0.4125735211612568,1.000000864034824,0.0257593944418813,0.0256322257971586,0.0014499201232492,1.0048063987153746,0.0244689953801382,0.026963469815395,1.0009811930447043,0.0101191862658478,0.0100745074244252,0.0007651415544991,0.556178701562363,0.0093841462175121,0.0108400122710825,1.000489491515949,0.346711066646195,0.3241467330930154,0.2229096549862506,0.3673833492481647,0.1011581708705479,0.6013301812370709,1.000756834099174,1,4.4874122052814507e-07,-8.044284228177292e-11,1.1617299086349442e-13,2.492195011402338e-12,-2.6466529876436148e-11,-2.654134774535253e-11,1.1134976321502552e-11,-1.3024737933482386e-16,-8.044284228177293e-11,0.0002807172800884273,4.398119018938354e-11,1.3933657729245261e-09,-1.004911181153508e-08,-9.759759604696715e-09,4.156996229251415e-09,-4.8624967808849815e-14,1.161729908634944e-13,4.398119018938354e-11,0.0008339053269907494,3.527884517652061e-06,-6.485176420929146e-05,-5.950533283662752e-05,5.3007221858193725e-06,-6.200329223014052e-11,2.4921950114020706e-12,1.3933657729245596e-09,3.5278845176520775e-06,0.2882115425620234,-0.0007826159852745601,-0.0010125011835326195,-0.03312293262030751,3.874435947159901e-07,-2.6466529876436135e-11,-1.004911181153507e-08,-6.485176420929144e-05,-0.0007826159852746206,0.31103943765815384,-0.058260928843713505,-0.0010378920684144598,1.2140369288168121e-08,-2.6541347745352554e-11,-9.759759604696724e-09,-5.950533283662754e-05,-0.0010125011835325592,-0.05826092884371351,0.3629621076846976,-0.0018921364414622515,2.213258569078259e-08,1.1134976321502586e-11,4.156996229251404e-09,5.300722185819391e-06,-0.03312293262030748,-0.0010378920684144873,-0.0018921364414622248,0.13117019050426532,0.001169512787642697,-1.302473793332492e-16,-4.8624967808946794e-14,-6.200329223049126e-11,3.874435947311167e-07,1.2140369287236175e-08,2.2132585691284076e-08,0.001169512787642691,0.019999657998192723,0.03216316556005072
GJ 1252,0.38,0.39,0.02,600.0,[27],A,"[269623465, 29994765]",8000,8000,12,0.97,2,238,0.0073658234863625,0.0075348583408768,0.0489078283303581,-0.0146374963597532,-0.0404797549387002,0.0554167998198129,1.0001121655553324,1668.097417472516,1668.0974180525654,0.000319783577984,0.009313312909034,1668.097101130401,1668.097734355203,1.0001614746417902,0.5182422942237052,0.5182422990935107,9.14328643559604e-07,-0.0354736581616278,0.5182413902294046,0.5182432011833779,1.0004498109398614,-3.643842767508395,-3.6443466566356566,0.0607205503617395,0.7186326471897232,-3.6984165541411818,-3.592451240031157,1.00007253145335,-0.6370761443990396,-0.6371861206294016,0.0122573068409659,0.0293952076294462,-0.6493321023485955,-0.6247002963819315,1.00022493593753,0.4362915124154227,0.4380579341161292,0.0998734129096495,-0.0550082933140277,0.3362130576647396,0.5338728249357719,1.000023598320549,-1.296528503944938,-1.2962670348860796,0.0917346385034308,-0.0340972480786391,-1.3875611702749606,-1.205755850107615,1.000024051776048,0.4923267140607418,0.41475527422985,0.3728478359125338,0.8715189284279008,0.1176068799878801,0.8856055357548267,1.000083853854129,0.1080982483127037,0.0947404939727059,0.3576414310604206,0.0204117528455693,-0.2550966416315299,0.4967595947751094,1.0001262885373512,0.4969483155248017,0.4961248117581659,0.1946298004620369,0.1861186597030112,0.3034641106266362,0.6840490438906007,1.0000829058353768,0.393166440889714,0.3932467511439406,0.020034421221023,0.0102292657266843,0.3731826780390541,0.4129384659659748,1.0002147770535397,0.0262006908889526,0.0261384816814715,0.0016364926463312,1.442777102527852,0.0247627058471413,0.0275307631367387,1.0000627652805212,0.0103009226984347,0.0102638274450151,0.0008263514786992,0.7363350448411125,0.0095238340356583,0.0110566057293623,0.9999737825076046,0.341399536676145,0.3098142040518802,0.2298992214697266,0.4671450147787726,0.0930946144638122,0.5974408811631637,1.0002536428522433,1,5.478423216805884e-07,-5.1529551572082947e-11,-3.754514946974477e-12,-5.40069219508477e-12,7.596972128861875e-10,2.57511496781357e-10,-2.2848311327105825e-10,3.459084387143277e-15,-5.1529551572082947e-11,0.00029546456150608696,-1.117194955763457e-09,-1.2210348142239395e-09,2.2684195886147607e-07,7.999463581344041e-08,-6.943351072595449e-08,1.0511777849991383e-12,-3.754514946974477e-12,-1.117194955763457e-09,0.0011838332943903437,1.2198500311550753e-06,-0.00022891181622206072,-0.00016511338652210018,6.348198447075428e-05,-9.610755838406297e-10,-5.400692195084597e-12,-1.2210348142240129e-09,1.2198500311550816e-06,0.2886304410646337,-0.00025629925535610907,-0.00014385768116534906,-0.04101903568474507,6.210012812063388e-07,7.596972128861874e-10,2.2684195886147602e-07,-0.00022891181622206074,-0.0002562992553560755,0.370041745342135,-0.032484430403659476,-0.014257579079572993,2.1585039061309452e-07,2.575114967813567e-10,7.999463581344032e-08,-0.0001651133865221001,-0.000143857681165375,-0.0324844304036595,0.39153580497312673,-0.010402395651597554,1.5748544351156534e-07,-2.2848311327105833e-10,-6.943351072595444e-08,6.348198447075426e-05,-0.04101903568474507,-0.01425757907957297,-0.010402395651597573,0.18099345488609936,0.0015134384300558746,3.4590843871690005e-15,1.0511777850055196e-12,-9.610755838463405e-10,6.210012812071245e-07,2.1585039061548093e-07,1.5748544351122322e-07,0.0015134384300558735,0.019999427180181308,0.036313274210756474
GJ 1252,0.38,0.39,0.02,1800.0,[13],A,"[43366610, 669689208]",8000,8000,12,0.97,2,105,0.0091812244448224,0.0092198655053515,0.0272256269976133,-0.033058493268362,-0.017287957157882,0.0356659482383763,1.0000950591543052,1668.097395090858,1668.097390884268,0.0002727790083391,0.0240444788671817,1668.0971327198788,1668.0976599615317,1.000164885602293,0.5182338125540549,0.5182338111069142,6.095605185211677e-06,0.0110574139492973,0.5182277874603944,0.5182398620278127,1.0001658872679022,-3.5232303140263785,-3.524884451237121,0.0865003384072305,3.333987388288423,-3.591731879703246,-3.462294561007897,1.0003664409663018,-1.32964664476551,-1.3297675431728952,0.0211201678854129,0.0247202429085402,-1.3506659378105528,-1.3085288168951568,1.000182075964033,0.3174849971830376,0.3166999442090809,0.102072295725319,-0.000956242293623,0.2154939417373766,0.4191827699713064,1.0001826221477306,-1.8045365388669048,-1.805309021491732,0.0892343140726212,0.016215643678277,-1.8927164669488263,-1.7157757673080716,1.000168142411567,0.5898339393961143,0.5010735946131238,0.4379810941990026,0.73416380452323,0.1422280503200736,1.0705376678987444,1.0001749082318614,0.0262764126116484,0.0259805514879577,0.3767369165331523,-0.0243103985981511,-0.3611164386063796,0.4158948747382079,1.0000075104684707,0.6625483097846545,0.6221427835880118,0.3323222604606144,1.9629274911542296,0.3639056640364819,0.9444490081638997,1.0000485560514685,0.3931537782526734,0.3931207363018164,0.0200445724010596,0.0225766737159826,0.3731112471173396,0.413461088615228,1.000390678381173,0.0296280445310168,0.0294552106866998,0.0031659120787031,8.027193847964766,0.027550574806402,0.0313577271877208,1.000348688256809,0.0116471424074851,0.0115561588661976,0.0013632240161952,5.9442589346215104,0.0106202072641821,0.0125363010941726,1.0001703296725026,0.3364951730739942,0.3042651119780137,0.2280265418646843,0.5369944767773032,0.0914737965250646,0.5836007386247956,1.0001810917838494,1,6.899351074772306e-07,-1.407772566371188e-13,1.4637323974353085e-13,1.7697062294653573e-13,-1.8864745204734102e-11,-6.568977872371531e-12,1.3529681015728882e-11,-2.569407095178761e-16,-1.4077725663711875e-13,0.0002958839919950646,-4.9496913279099197e-11,1.3199708965362066e-09,1.4531940359395013e-07,5.108181586845435e-08,1.041537274190437e-08,-1.9779721530508152e-13,1.4637323974353085e-13,-4.949691327909939e-11,0.0019177154458692085,1.5208882906251206e-07,-0.0005716489788377435,-0.0003125944084931795,0.0003044953383980578,-5.782638053679662e-09,1.7697062294653302e-13,1.3199708965362093e-09,1.5208882906232508e-07,0.2886306761106928,-1.8807707005321063e-05,-1.0657363004959028e-05,-0.050639591405821444,9.6169100577797e-07,-1.8864745204734102e-11,1.453194035939501e-07,-0.0005716489788377433,-1.880770700530878e-05,0.46154667597888593,-0.0029008894169293975,-0.03924953851446706,7.453837426558177e-07,-6.568977872371525e-12,5.108181586845435e-08,-0.0003125944084931794,-1.0657363004992733e-05,-0.0029008894169294036,0.4072374838373659,-0.021730554163598453,4.126826048351818e-07,1.3529681015728889e-11,1.0415372741904368e-08,0.00030449533839805795,-0.050639591405821485,-0.039249538514467074,-0.021730554163598488,0.27832718624053054,0.0018976180401983405,-2.569407095173121e-16,-1.9779721530525186e-13,-5.7826380536694294e-09,9.616910057706032e-07,7.453837426544308e-07,4.1268260483412717e-07,0.0018976180401983464,0.019999099043230644,0.046687730730352595
GJ 367,0.45,0.46,0.01,120.0,[9],A,"[924925205, 489832055]",8000,8000,12,0.97,2,1406,-0.0028417627757929,-0.0024911338902371,0.0406419615346832,-0.0311650945487349,-0.0426185039638101,0.0365831082685508,1.0003250917667224,1544.1347280239845,1544.1347285935,0.0002926615275704,0.0152517252666003,1544.1344428251757,1544.1350142449346,1.0002103165964356,0.3219593529281229,0.3219594606640321,7.573704965318352e-06,-0.0777063151506606,0.3219518486902442,0.321966754318696,1.000087130125773,-4.217931866421925,-4.219354916474119,0.0498795185777169,1.4516887348359382,-4.262272742318099,-4.1775409479446735,1.0011713128302802,-0.785797069197225,-0.7858011072941238,0.0055679837959048,0.0050582949916949,-0.791342048763466,-0.7802185483398271,0.9999737365106438,0.6419720199522712,0.6430084162343412,0.0939765828348735,-0.0247816695912129,0.5474958605100331,0.7354068665312864,1.0004394742163238,-1.5307038230199488,-1.5307413163864187,0.0922786900100952,-0.0022874426917583,-1.6231744852467518,-1.4382583360928347,0.9999722111459484,0.3069377607574504,0.241627615189162,0.2565380320614537,1.276143613745604,0.0660578628157278,0.5513632190508566,1.0001630211285362,0.1571257957500737,0.1220013105181519,0.2929502966451064,0.3039207465879178,-0.1206744647639453,0.4658656079385395,1.0002419850448954,0.6436428504673432,0.6911469172052271,0.2097325545946389,-0.6702386814573259,0.4131096929283313,0.8412705191299129,1.0015698925402203,0.4606461343661887,0.4606847614050448,0.009942028576572,-0.0183107014686481,0.450780804245338,0.470544262411033,1.00010204334882,0.0147478969246869,0.0147081294172761,0.0007690686326073,2.484317713132875,0.0140902425016082,0.0153361736857013,1.0011788700725437,0.0067937078466796,0.0067735678977117,0.0003866746007676,2.08460084973292,0.006454876388713,0.007108993913836,1.000194192194116,0.3542149781901832,0.3207505690695285,0.2357847171400791,0.4301541508647348,0.0985043700762294,0.6240434472970413,1.0013478782075844,1,6.5345723155483595e-06,-1.2069674625389542e-09,-3.976972997353275e-12,8.41131769127692e-11,1.3616522418638844e-09,2.4817032935731045e-09,-2.7112022953008157e-10,1.2202524961803243e-15,-1.2069674625389542e-09,0.00027105315847623,-2.698331643402588e-12,3.2172847486085343e-09,-3.052459674978899e-10,8.07561655237509e-09,1.9040205102670134e-08,-8.569577467524077e-14,-3.976972997353276e-12,-2.6983316434025403e-12,0.00043990216507121174,6.565663376200035e-07,-3.1748247021376886e-05,-3.189352122658967e-05,5.905694839997978e-06,-2.6580233030616706e-11,8.411317691277307e-11,3.217284748608406e-09,6.565663376199863e-07,0.28854581512775396,-0.0002421660534465681,-0.0003442606741121101,-0.05739800299369336,2.583357828114769e-07,1.3616522418638855e-09,-3.0524596749790484e-10,-3.174824702137689e-05,-0.00024216605344655392,0.30118453463852607,-0.060099962817555114,-0.0019322213769174354,8.69650329287383e-09,2.4817032935731053e-09,8.075616552375059e-09,-3.189352122658967e-05,-0.0003442606741121277,-0.06009996281755511,0.3606870120888961,-0.003819700180726186,1.7191630105732228e-08,-2.711202295300811e-10,1.904020510267021e-08,5.905694839997993e-06,-0.057398002993693346,-0.0019322213769174263,-0.003819700180726197,0.2080131488052378,0.0004498832517205634,1.2202524961712139e-15,-8.569577467406629e-14,-2.658023303000671e-11,2.5833578281469807e-07,8.696503292392442e-09,1.7191630105839798e-08,0.0004498832517205613,0.00999989875821085,0.02771622984695371
GJ 367,0.45,0.46,0.01,1800.0,[9],A,"[254972179, 617426899]",8000,8000,12,0.97,2,133,0.0047996422396863,0.0048874796064184,0.012362389239555,-0.0193599413014663,-0.0074337156447931,0.0169390506630247,1.0001585146284964,1544.134628069498,1544.134621792791,0.0003753129071222,0.0464431112420756,1544.1342563291046,1544.135000842395,1.0001398148232543,0.3219581095649322,0.3219582160680818,1.042470587595944e-05,-0.0273686445271756,0.3219477791925572,0.321968501881726,1.0001208189355757,-4.149955149188908,-4.15944324307355,0.1124006697837781,0.608115488398311,-4.2547431581023405,-4.047102068754878,1.0003494815528136,-2.101540188642498,-2.1015916396345533,0.0215836370015254,0.0267704901208738,-2.122983003779281,-2.080129225269537,1.000074060046689,0.2652009854562205,0.2655004580963873,0.1001132057492574,-0.0002969413506962,0.1669106536176188,0.3647466387184463,1.000110724879659,-2.613882873744806,-2.6142865760574363,0.0893810487735286,-0.0293264954948653,-2.70233199987958,-2.524543910319006,1.000001512250491,0.5856212977686254,0.4943703690380837,0.4384995966181184,0.7136112900429749,0.1329467360932187,1.0685365004759724,1.0001703062329843,0.0427214049783041,0.0391438730021676,0.3876385860099614,-0.0174026469444708,-0.3628927237913284,0.4491196838621744,1.00033888775887,2.4978594126796283,1.8518484182489985,2.287749989223665,3.215672240589582,0.9414005248081276,3.757148665231678,1.000331994509759,0.4606200599499528,0.4607015836919062,0.0099272519104591,-0.0103646209569955,0.4507079956936553,0.4704720454490564,1.0001006082863184,0.0158674504046797,0.015616249955463,0.0018586861926883,1.1520160108126345,0.014196736595639,0.0174729367141133,1.0003487228522083,0.0073086701300421,0.0071937070188022,0.0008691996666789,1.1275030924020075,0.0065240972009821,0.0080567484931976,1.0002378397686549,0.3498254812514696,0.3206232170420677,0.2316014575504258,0.4418980312220968,0.0990803265684436,0.6139659418685742,1.000346083727585,1,1.0234896730422712e-05,-7.974019889743775e-10,-6.110573644699914e-10,-5.839257391971062e-10,4.6884813054829325e-08,2.131134549692888e-08,-4.004801038215712e-07,4.8293416370995915e-12,-7.974019889743775e-10,0.00036663241608039804,-8.454458119583509e-09,-4.7878613326824545e-09,6.961080797580291e-07,3.676095875898206e-07,-4.856015910668753e-06,5.855811463292514e-11,-6.110573644699913e-10,-8.454458119583507e-09,0.0014207855274815824,2.0708169079253756e-06,-0.000297682922907572,-0.00016166308469614657,0.0012475557541181727,-1.504412551447372e-08,-5.83925739196992e-10,-4.787861332681016e-09,2.0708169079249098e-06,0.2882398771117934,-0.00019664548253386533,-0.0001052057676914984,-0.1573759513213095,1.8977777601136795e-06,4.688481305482934e-08,6.961080797580289e-07,-0.000297682922907572,-0.000196645482533896,0.4655369163883318,-0.0021388038036561892,-0.11876490145742624,1.4321717312834012e-06,2.1311345496928844e-08,3.676095875898202e-07,-0.00016166308469614643,-0.000105205767691519,-0.0021388038036561975,0.40730577259275735,-0.06361662486751615,7.671452647784762e-07,-4.004801038215713e-07,-4.8560159106687555e-06,0.001247555754118173,-0.15737595132130944,-0.11876490145742628,-0.06361662486751629,1.147126123780459,0.001190019770024043,4.829341637114389e-12,5.855811463309876e-11,-1.504412551451754e-08,1.8977777601025935e-06,1.4321717312859112e-06,7.67145264779598e-07,0.0011900197700240272,0.00999928245895829,0.03931822058088685
