toi,toipfx,tid,ctoi_alias,pl_pnum,tfopwg_disp,rastr,ra,raerr1,raerr2,decstr,dec,decerr1,decerr2,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmrasymerr,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,st_pmdecsymerr,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_tranmidsymerr,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpersymerr,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandurhsymerr,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandepsymerr,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radesymerr,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_insolsymerr,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_eqtsymerr,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_tmagsymerr,st_dist,st_disterr1,st_disterr2,st_distlim,st_distsymerr,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffsymerr,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_loggsymerr,st_rad,st_raderr1,st_raderr2,st_radlim,st_radsymerr,toi_created,rowupdate,st_rad_err,st_logg_err,st_teff_err,notes,accepted,st_rho,a,b,u_star1,u_star2,u_star1_sd,u_star2_sd,ror
5690.01,5690,115508409,115508409.01,1,PC,16h53m20.96s,253.33734,,,+44d06m34.35s,44.109543,,,-5.714,0.03,-0.03,0.0,1.0,7.281,0.043,-0.043,0.0,1.0,2459733.445085,0.002688,-0.002688,0,1,10.4995545,4.5e-05,-4.5e-05,0,1,2.123,0.588,-0.588,0,1,7030.0,23.3077,-23.3077,0,1,15.8295,1.20248,-1.20248,0,1,60.338,,,,,776.0,,,,,12.6502,0.007,-0.007,0,1,968.283,17.6965,-17.6965,0,1,6288.9,121.5,-121.5,0,1,4.02,0.09,-0.09,0,1,1.79,0.08,-0.08,0,1,2022-07-14 20:57:25,2022-10-05 10:10:01,0.08,0.09,121.5,,True,0.3007673107679215,12.05715431790913,0.9477122011327708,0.3966283841804146,0.1422374271236606,0.0005166462413206,0.0010524533736837,0.09453321444201497
5699.01,5699,224328450,224328450.01,1,PC,16h44m54.28s,251.226157,,,+31d12m38.77s,31.21077,,,-8.687,0.036,-0.036,0.0,1.0,-35.198,0.05,-0.05,0.0,1.0,2459704.152351,0.002116,-0.002116,0,1,22.0183297,0.0001135,-0.0001135,0,1,3.628,0.788,-0.788,0,1,3300.0,5.41914,-5.41914,0,1,10.8238,0.749249,-0.749249,0,1,41.8582,,,,,708.0,,,,,10.4488,0.006,-0.006,0,1,304.745,2.052,-2.052,0,1,5901.0,143.5,-143.5,0,1,3.99,0.08,-0.08,0,1,1.74,0.1,-0.1,0,1,2022-07-28 21:43:06,2022-07-29 12:02:47,0.1,0.08,143.5,,True,0.2887582594832311,19.48745293026205,0.9073774816432438,0.4210527715124161,0.13875423214304,0.0007152523515637,0.0011986000339557,0.062385264531459955
5702.01,5702,141985686,141985686.01,1,PC,17h01m49.65s,255.456895,,,+14d42m26.87s,14.707465,,,-17.019,0.041,-0.041,0.0,1.0,-47.146,0.046,-0.046,0.0,1.0,2459738.417473,0.004012,-0.004012,0,1,3.1291319,3.82e-05,-3.82e-05,0,1,1.993,0.515,-0.515,0,1,680.0,4.30352,-4.30352,0,1,4.10795,0.403543,-0.403543,0,1,516.613,,,,,1328.0,,,,,9.83993,0.006,-0.006,0,1,222.812,1.3525,-1.3525,0,1,6236.0,146.4,-146.4,0,1,4.13,0.08,-0.08,0,1,1.57,0.07,-0.07,0,1,2022-07-28 21:43:08,2022-07-29 12:02:47,0.07,0.08,146.4,,True,0.4417575811061767,6.115020878385666,0.860278916905292,0.4000657419599513,0.1460984440306909,0.0005753909520234,0.0010399969059395,0.02729490867693631
5749.01,5749,387329912,387329912.01,1,PC,20h39m49.01s,309.954211,,,+68d43m12.58s,68.720161,,,5.888,0.042,-0.042,0.0,1.0,9.84,0.04,-0.04,0.0,1.0,2459734.363125,0.003255,-0.003255,0,1,5.4328364,2.29e-05,-2.29e-05,0,1,7.38,0.315,-0.315,0,1,1420.0,0.2853,-0.2853,0,1,12.63,0.656937,-0.656937,0,1,1693.95,,,,,1787.0,,,,,10.7778,0.008,-0.008,0,1,609.042,7.6275,-7.6275,0,1,6024.0,133.7,-133.7,0,1,3.43,0.08,-0.08,0,1,3.4,0.17,-0.17,0,1,2022-09-01 23:36:33,2022-09-02 12:02:28,0.17,0.08,133.7,,True,0.0407009687845515,3.989698040518081,0.7047778061919493,0.4166962725314129,0.1293626320033571,0.0005643721566255,0.0009664960866147,0.03706003775678768
5754.01,5754,135267558,135267558.01,1,PC,16h16m13.48s,244.056148,,,+20d17m37.65s,20.293793,,,2.129,0.028,-0.028,0.0,1.0,6.163,0.03,-0.03,0.0,1.0,2459736.090495,0.001401,-0.001401,0,1,3.6479472,1.08e-05,-1.08e-05,0,1,1.683,0.288,-0.288,0,1,9470.0,12.9068,-12.9068,0,1,11.96,0.744782,-0.744782,0,1,208.679,,,,,1058.0,,,,,12.6025,0.008,-0.008,0,1,557.293,7.261,-7.261,0,1,5999.0,135.5,-135.5,0,1,4.35,0.08,-0.08,0,1,1.16,0.06,-0.06,0,1,2022-09-01 23:36:35,2022-09-02 12:02:28,0.06,0.08,135.5,,True,0.9922604341794842,8.870776032315062,0.8443972887144545,0.3924854199118206,0.1613461784066038,0.0011240788116515,0.0018006625914136,0.10093074640690054
5755.01,5755,256584532,256584532.01,1,PC,21h50m44.75s,327.686471,,,+70d38m47.14s,70.646428,,,-8.175,0.066,-0.066,0.0,1.0,-2.104,0.075,-0.075,0.0,1.0,2459736.246115,0.003246,-0.003246,0,1,5.4397285,2.32e-05,-2.32e-05,0,1,3.099,0.23,-0.23,0,1,8020.0,7.04171,-7.04171,0,1,10.0246,0.685829,-0.685829,0,1,150.751,,,,,976.0,,,,,12.9079,0.006,-0.006,0,1,444.485,7.6805,-7.6805,0,1,5188.0,149.1,-149.1,0,1,4.29,0.09,-0.09,0,1,1.12,0.07,-0.07,0,1,2022-09-01 23:36:36,2022-09-02 12:02:28,0.07,0.09,149.1,,True,0.8950878067073559,11.187354249403256,0.5513452267495589,0.4682811656444009,0.1315649153121908,0.0010107585441914,0.0015532715146711,0.08470543791700617
5760.01,5760,255907107,255907107.01,1,PC,16h27m53.39s,246.972473,,,+38d27m11.48s,38.453189,,,-16.11,0.021,-0.021,0.0,1.0,15.113,0.024,-0.024,0.0,1.0,2459739.173528,0.002166,-0.002166,0,1,7.924204,3.19e-05,-3.19e-05,0,1,4.458,0.368,-0.368,0,1,8160.0,5.30553,-5.30553,0,1,12.6224,0.678919,-0.678919,0,1,226.813,,,,,1081.0,,,,,12.5992,0.007,-0.007,0,1,618.078,4.746,-4.746,0,1,5739.6,107.2,-107.2,0,1,4.17,0.07,-0.07,0,1,1.39,0.06,-0.06,0,1,2022-09-01 23:36:38,2022-09-02 12:02:28,0.06,0.07,107.2,,True,0.5471027067570414,12.200587572107686,0.4390340133854368,0.4352210622432312,0.1387944320225491,0.0008878191984385,0.0014225187585267,0.08433191211966341
5761.01,5761,428703516,428703516.01,1,PC,03h09m40.14s,47.417232,,,+75d02m51.32s,75.04759,,,-14.812,0.039,-0.039,0.0,1.0,-8.731,0.042,-0.042,0.0,1.0,2459722.313637,0.002775,-0.002775,0,1,19.5422056,8.13e-05,-8.13e-05,0,1,3.465,0.226,-0.226,0,1,4120.0,2.70867,-2.70867,0,1,5.05981,0.328836,-0.328836,0,1,15.7305,,,,,554.0,,,,,11.7149,0.006,-0.006,0,1,192.846,1.0015,-1.0015,0,1,5221.0,146.5,-146.5,0,1,4.62,0.09,-0.09,0,1,0.77,0.05,-0.05,0,1,2022-09-01 23:36:39,2022-09-02 12:02:28,0.05,0.09,146.5,,True,2.783510978205134,38.30311184671593,0.4579048530994875,0.4720493717741314,0.1357782443720331,0.000979293230392,0.0015349707024194,0.059762866129356475
5762.01,5762,257531677,257531677.01,1,PC,17h13m17.31s,258.32211,,,+25d14m58.08s,25.249466,,,-16.021,0.021,-0.021,0.0,1.0,6.82,0.027,-0.027,0.0,1.0,2459735.332063,0.002646,-0.002646,0,1,3.946066,1.71e-05,-1.71e-05,0,1,1.792,0.361,-0.361,0,1,8410.0,25.9457,-25.9457,0,1,11.2929,0.875531,-0.875531,0,1,179.278,,,,,1019.0,,,,,12.6536,0.007,-0.007,0,1,527.004,4.5315,-4.5315,0,1,5769.6,132.7,-132.7,0,1,4.35,0.08,-0.08,0,1,1.13,0.06,-0.06,0,1,2022-09-01 23:36:39,2022-09-02 12:02:28,0.06,0.08,132.7,,True,1.0186036315470814,9.429717098790064,0.8281235534750272,0.4127525581103851,0.1523412584244393,0.0010214578798195,0.0015674209179424,0.09444424680418897
5764.01,5764,150476057,150476057.01,1,PC,16h47m12.62s,251.802577,,,+22d07m24.23s,22.123397,,,3.236,0.02,-0.02,0.0,1.0,-0.262,0.025,-0.025,0.0,1.0,2459739.415504,0.002629,-0.002629,0,1,5.0859973,2.36e-05,-2.36e-05,0,1,1.594,0.224,-0.224,0,1,9400.0,19.6247,-19.6247,0,1,16.2391,1.08936,-1.08936,0,1,114.916,,,,,912.0,,,,,12.768,0.007,-0.007,0,1,960.081,14.1525,-14.1525,0,1,6503.0,127.4,-127.4,0,1,4.13,0.09,-0.09,0,1,1.65,0.07,-0.07,0,1,2022-09-01 23:36:40,2022-09-02 12:02:28,0.07,0.09,127.4,,True,0.4203390317192105,8.314535981521516,0.9400249862396164,0.3767669597215709,0.1499096580717003,0.0003326716198512,0.0006810123504976,0.10783338037440315
5773.01,5773,445795465,445795465.01,1,PC,05h27m07.76s,81.782314,,,+75d47m21.21s,75.789224,,,5.761,0.026,-0.026,0.0,1.0,2.196,0.032,-0.032,0.0,1.0,2459767.6163,0.001937,-0.001937,0,1,2.7404478,8.2e-06,-8.2e-06,0,1,3.422,0.301,-0.301,0,1,5340.0,3.15337,-3.15337,0,1,12.6696,0.756336,-0.756336,0,1,908.875,,,,,1529.0,,,,,12.4443,0.009,-0.009,0,1,614.872,7.7645,-7.7645,0,1,5390.0,123.9,-123.9,0,1,3.93,0.08,-0.08,0,1,1.74,0.09,-0.09,0,1,2022-09-01 23:42:06,2022-09-02 12:02:28,0.09,0.08,123.9,,True,0.2514979303089843,4.639236595376638,0.6519005372690181,0.459069946267309,0.126020047411646,0.0009603744445998,0.001498268611763,0.07072897557371366
5776.01,5776,310728245,310728245.01,1,PC,17h36m41.96s,264.17484,,,+20d13m08.7s,20.219083,,,-2.632,0.034,-0.034,0.0,1.0,-13.769,0.046,-0.046,0.0,1.0,2459765.925587,0.002066,-0.002066,0,1,4.1816344,3.69e-05,-3.69e-05,0,1,4.13,0.302,-0.302,0,1,4180.0,4.11025,-4.11025,0,1,13.4666,0.754848,-0.754848,0,1,782.898,,,,,1473.0,,,,,12.1884,0.007,-0.007,0,1,676.452,10.4015,-10.4015,0,1,5900.0,117.7,-117.7,0,1,3.98,0.08,-0.08,0,1,1.76,0.08,-0.08,0,1,2022-09-01 23:42:07,2022-09-02 12:02:28,0.08,0.08,117.7,,True,0.2789786676728677,6.365146427914309,0.5681753625938647,0.4203743418937072,0.1392863778539532,0.0006910625422727,0.0011813751474539,0.06161536894898473
981.01,981,127476180,127476180.01,1,PC,07h48m27.17s,117.113226,,,-28d12m17.38s,-28.204828,,,-20.695,0.041,-0.041,0.0,1.0,12.432,0.049,-0.049,0.0,1.0,2458492.61686,0.00429,-0.00429,0,1,1.60374,0.0005,-0.0005,0,1,2.104,0.289,-0.289,0,1,850.0,1.36141,-1.36141,0,1,4.31765,0.264627,-0.264627,0,1,2595.61,,,,,1988.0,,,,,10.2957,0.006,-0.006,0,1,297.758,2.581,-2.581,0,1,6711.0,138.0,-138.0,0,1,4.25,0.09,-0.09,0,1,1.48,0.06,-0.06,0,1,2019-07-24 15:58:33,2021-10-29 12:59:15,0.06,0.09,138.0,,True,0.6177630781888552,4.379427260837772,0.659064549576829,0.3631199127167741,0.1545830350256901,0.0002950065169203,0.0006771449352562,0.028379037299147723
